Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,12,17,13,30,422,422,0,-8,65.26,0,0.163,4.6,0.715,11.6,23.76,13,940
2017,12,17,14,0,361,361,0,-9,68.46,0,0.163,4.4,0.702,9.3,23.41,13,940
2017,12,17,14,30,289,289,0,-9,72.21,0,0.163,3.7,0.694,9.3,25.02,12,940
2017,12,17,15,0,209,209,0,-9,76.43,0,0.163,3,0.687,6.2,24.78,12,940
2017,12,17,15,30,124,124,1,-9,81.04,0,0.163,2.2,0.683,6.2,28.36,10,940
2017,12,17,16,0,46,46,1,-9,85.97,0,0.163,1.4,0.679,355.2,32.44,8,940
2017,12,17,16,30,0,0,0,-9,91.18,0,0.163,1.6,0.679,355.2,34.78,7,940
2017,12,17,17,0,0,0,6,-9,96.6,0,0.163,1.8,0.68,347.4,37.29,6,940
2017,12,17,17,30,0,0,0,-9,102.2,0,0.163,2.1,0.68,347.4,37.31,6,940
2017,12,17,18,0,0,0,0,-9,107.95,0,0.163,2.5,0.68,349.1,37.39,6,940
2017,12,17,18,30,0,0,0,-9,113.81,0,0.163,2.5,0.678,349.1,40.12,6,940
2017,12,17,19,0,0,0,0,-9,119.77,0,0.163,2.6,0.677,355.2,40.5,6,940
2017,12,17,19,30,0,0,0,-9,125.78,0,0.163,2.6,0.68,355.2,40.5,5,940
2017,12,17,20,0,0,0,0,-8,131.82,0,0.163,2.7,0.683,1.2,41.22,5,940
2017,12,17,20,30,0,0,0,-8,137.87,0,0.163,2.7,0.689,1.2,44.26,4,940
2017,12,17,21,0,0,0,0,-8,143.88,0,0.163,2.8,0.696,357.4,44.96,4,940
2017,12,17,21,30,0,0,0,-8,149.78,0,0.163,2.8,0.696,357.4,44.97,4,940
2017,12,17,22,0,0,0,0,-8,155.45,0,0.163,2.8,0.697,353.6,45.16,4,940
2017,12,17,22,30,0,0,0,-8,160.67,0,0.163,2.7,0.691,353.6,48.5,3,940
2017,12,17,23,0,0,0,0,-8,164.9,0,0.163,2.7,0.686,350.4,48.08,3,940
2017,12,17,23,30,0,0,1,-8,167.12,0,0.163,2.7,0.681,350.4,48.08,3,940
2017,12,18,0,0,0,0,0,-9,166.3,0,0.163,2.7,0.676,350.4,47.22,3,940
2017,12,18,0,30,0,0,0,-9,162.87,0,0.163,2.6,0.677,350.4,50.76,3,940
2017,12,18,1,0,0,0,0,-9,158.03,1,0.163,2.5,0.678,354,49.75,3,940
2017,12,18,1,30,0,0,0,-9,152.53,0,0.163,2.3,0.687,354,49.75,2,940
2017,12,18,2,0,0,0,0,-9,146.72,0,0.163,2.2,0.696,357.7,48.88,2,940
2017,12,18,2,30,0,0,0,-9,140.76,0,0.163,2.1,0.715,357.7,48.88,2,940
2017,12,18,3,0,0,0,0,-9,134.72,0,0.163,2,0.734,357.1,48.29,2,940
2017,12,18,3,30,0,0,0,-9,128.67,0,0.163,2,0.755,357.1,48.29,2,940
2017,12,18,4,0,0,0,0,-9,122.64,1,0.163,2.1,0.777,353.7,47.86,2,940
2017,12,18,4,30,0,0,0,-9,116.66,0,0.163,2.1,0.789,353.7,47.87,1,950
2017,12,18,5,0,0,0,8,-9,110.75,0,0.163,2.1,0.802,351.3,47.47,1,950
2017,12,18,5,30,0,0,8,-9,104.94,0,0.163,2.1,0.807,351.3,47.48,1,950
2017,12,18,6,0,0,0,8,-9,99.27,0,0.163,2.1,0.812,349.8,47.03,1,950
2017,12,18,6,30,0,0,4,-9,93.76,0,0.163,2.1,0.818,349.8,47.04,2,950
2017,12,18,7,0,18,18,4,-10,88.44,1,0.163,2.1,0.825,349.4,43.51,3,950
2017,12,18,7,30,88,88,1,-10,83.37,0,0.163,2.9,0.834,349.4,37.73,5,950
2017,12,18,8,0,172,172,1,-10,78.6,0,0.163,3.8,0.843,353.9,32.79,7,950
2017,12,18,8,30,256,256,0,-10,74.19,0,0.163,3.9,0.853,353.9,30.6,8,950
2017,12,18,9,0,333,333,0,-10,70.21,0,0.163,4.1,0.864,6.5,27.96,10,950
2017,12,18,9,30,400,400,0,-10,66.73,0,0.163,4.1,0.879,6.5,26.12,11,950
2017,12,18,10,0,455,455,0,-10,63.86,0,0.163,4.1,0.895,15.5,21.8,12,950
2017,12,18,10,30,496,496,0,-10,61.66,0,0.163,4,0.915,15.5,21.79,12,950
2017,12,18,11,0,523,523,0,-11,60.22,1,0.163,4,0.936,22.6,20.11,13,950
2017,12,18,11,30,534,534,0,-11,59.6,0,0.163,3.8,0.964,22.6,20.1,13,950
2017,12,18,12,0,530,530,1,-10,59.81,0,0.163,3.7,0.992,24.8,19.29,14,950
2017,12,18,12,30,510,510,0,-10,60.85,0,0.163,3.4,1.02,24.8,19.28,14,940
2017,12,18,13,0,471,471,0,-10,62.68,1,0.163,3.2,1.049,25.5,18.93,15,940
2017,12,18,13,30,422,422,0,-10,65.23,0,0.163,2.9,1.069,25.5,18.93,15,940
2017,12,18,14,0,361,361,1,-9,68.42,0,0.163,2.6,1.09,23.8,19.84,15,940
2017,12,18,14,30,289,289,1,-9,72.16,0,0.163,1.8,1.098,23.8,21.18,14,940
2017,12,18,15,0,209,209,1,-9,76.37,0,0.163,1.1,1.107,22.9,21.9,14,940
2017,12,18,15,30,126,126,1,-9,80.98,0,0.163,0.6,1.101,22.9,23.39,13,940
2017,12,18,16,0,47,47,1,-8,85.9,0,0.162,0.2,1.097,306,25.35,12,940
2017,12,18,16,30,0,0,1,-8,91.1,0,0.162,0.6,1.08,306,27.11,11,940
2017,12,18,17,0,0,0,1,-8,96.52,0,0.162,1,1.063,254.5,29.55,10,940
2017,12,18,17,30,0,0,0,-8,102.12,0,0.162,1.1,1.049,254.5,31.63,9,940
2017,12,18,18,0,0,0,0,-8,107.87,0,0.162,1.3,1.035,258.4,32.44,9,940
2017,12,18,18,30,0,0,0,-8,113.73,0,0.162,1.3,1.038,258.4,32.44,9,950
2017,12,18,19,0,0,0,0,-8,119.68,1,0.162,1.4,1.042,264.1,33.31,9,950
2017,12,18,19,30,0,0,0,-8,125.69,0,0.162,1.3,1.062,264.1,35.68,9,950
2017,12,18,20,0,0,0,0,-7,131.74,0,0.162,1.3,1.083,271,36.52,9,950
2017,12,18,20,30,0,0,0,-7,137.78,0,0.162,1.2,1.107,271,36.52,9,950
2017,12,18,21,0,0,0,0,-7,143.79,0,0.162,1.1,1.131,280.7,34.87,9,950
2017,12,18,21,30,0,0,0,-7,149.69,0,0.162,1,1.144,280.7,37.35,8,950
2017,12,18,22,0,0,0,0,-7,155.38,0,0.162,1,1.157,298.8,38.24,8,950
2017,12,18,22,30,0,0,0,-7,160.61,0,0.162,0.9,1.158,298.8,38.24,8,950
2017,12,18,23,0,0,0,0,-6,164.87,0,0.162,0.9,1.16,327.8,39.28,8,950
2017,12,18,23,30,0,0,0,-6,167.13,0,0.162,0.9,1.153,327.8,42.1,7,950
2017,12,19,0,0,0,0,0,-6,166.36,0,0.162,1,1.146,355.9,43.36,7,950
2017,12,19,0,30,0,0,0,-6,162.96,0,0.162,1.1,1.132,355.9,46.5,6,950
2017,12,19,1,0,0,0,0,-6,158.13,0,0.162,1.2,1.118,6.9,47.72,6,950
2017,12,19,1,30,0,0,0,-6,152.64,0,0.162,1.2,1.098,6.9,47.72,6,950
2017,12,19,2,0,0,0,0,-5,146.83,0,0.162,1.3,1.079,8.1,48.93,6,950
2017,12,19,2,30,0,0,0,-5,140.87,0,0.162,1.3,1.056,8.1,52.49,5,950
2017,12,19,3,0,0,0,0,-5,134.83,0,0.162,1.4,1.034,6.2,53.88,5,950
2017,12,19,3,30,0,0,0,-5,128.78,0,0.162,1.3,1.01,6.2,53.88,5,950
2017,12,19,4,0,0,0,0,-5,122.75,0,0.162,1.3,0.986,3.3,55.04,5,950
2017,12,19,4,30,0,0,0,-5,116.77,0,0.162,1.3,0.964,3.3,55.04,5,950
2017,12,19,5,0,0,0,0,-4,110.86,0,0.162,1.3,0.943,357.6,55.86,6,950
2017,12,19,5,30,0,0,1,-4,105.05,0,0.162,1.2,0.923,357.6,55.86,6,950
2017,12,19,6,0,0,0,1,-4,99.37,0,0.162,1.1,0.904,348.7,52.45,6,950
2017,12,19,6,30,0,0,1,-4,93.86,0,0.162,1,0.894,348.7,52.45,6,950
2017,12,19,7,0,17,17,1,-4,88.54,0,0.162,0.9,0.885,342.8,53.22,7,950
2017,12,19,7,30,86,86,1,-4,83.47,0,0.162,1,0.883,342.8,49.63,8,950
2017,12,19,8,0,170,170,1,-4,78.69,0,0.162,1.2,0.881,340.3,43.9,9,950
2017,12,19,8,30,254,254,1,-4,74.27,0,0.162,0.8,0.879,340.3,41.01,10,950
2017,12,19,9,0,331,331,1,-4,70.28,1,0.162,0.5,0.878,345.9,37.03,12,950
2017,12,19,9,30,399,399,0,-4,66.8,0,0.162,0.6,0.873,345.9,32.4,13,950
2017,12,19,10,0,451,451,0,-5,63.92,0,0.162,0.8,0.869,188.3,26.25,15,950
2017,12,19,10,30,494,494,0,-5,61.71,0,0.162,1.1,0.86,188.3,24.58,16,950
2017,12,19,11,0,521,521,0,-6,60.26,0,0.162,1.4,0.851,177.4,22.19,17,950
2017,12,19,11,30,533,533,0,-6,59.62,0,0.162,1.5,0.842,177.4,22.18,17,940
2017,12,19,12,0,530,530,0,-6,59.82,0,0.162,1.7,0.834,168.3,20.22,18,940
2017,12,19,12,30,511,511,0,-6,60.84,0,0.162,1.7,0.828,168.3,20.21,18,940
2017,12,19,13,0,476,476,0,-7,62.66,1,0.162,1.8,0.823,164.8,19.76,19,940
2017,12,19,13,30,428,428,0,-7,65.2,1,0.162,1.8,0.82,164.8,19.76,18,940
2017,12,19,14,0,366,366,0,-7,68.38,1,0.162,1.9,0.818,166.3,19.54,18,940
2017,12,19,14,30,294,294,0,-7,72.11,0,0.162,1.4,0.821,166.3,20.83,17,940
2017,12,19,15,0,213,213,0,-7,76.31,0,0.162,1,0.824,160.4,22.33,16,940
2017,12,19,15,30,129,129,0,-7,80.91,1,0.162,1,0.831,160.4,25.44,14,940
2017,12,19,16,0,49,49,1,-7,85.83,0,0.162,1,0.838,147.3,29.54,12,940
2017,12,19,16,30,0,0,0,-7,91.03,0,0.162,0.9,0.846,147.3,31.59,11,940
2017,12,19,17,0,0,0,1,-6,96.44,0,0.162,0.9,0.854,146.7,32.21,11,940
2017,12,19,17,30,0,0,0,-6,102.04,0,0.162,0.8,0.861,146.7,34.46,10,940
2017,12,19,18,0,0,0,0,-6,107.78,0,0.162,0.7,0.868,142.3,35.18,10,940
2017,12,19,18,30,0,0,0,-6,113.64,0,0.162,0.7,0.867,142.3,37.66,9,940
2017,12,19,19,0,0,0,1,-6,119.59,0,0.162,0.7,0.867,142.1,38.08,9,940
2017,12,19,19,30,0,0,0,-6,125.6,0,0.162,0.7,0.864,142.1,40.78,8,940
2017,12,19,20,0,0,0,1,-6,131.64,0,0.162,0.7,0.862,155.3,40.81,8,940
2017,12,19,20,30,0,0,1,-6,137.69,0,0.162,0.7,0.866,155.3,43.73,8,940
2017,12,19,21,0,0,0,8,-6,143.7,0,0.162,0.7,0.87,179,43.63,8,940
2017,12,19,21,30,0,0,8,-6,149.61,0,0.162,0.8,0.879,179,43.63,7,940
2017,12,19,22,0,0,0,8,-6,155.29,0,0.162,0.9,0.889,197.2,43.49,7,940
2017,12,19,22,30,0,0,8,-6,160.54,0,0.162,1,0.902,197.2,46.62,6,940
2017,12,19,23,0,0,0,8,-6,164.82,0,0.162,1.1,0.916,202.7,46.45,6,940
2017,12,19,23,30,0,0,8,-6,167.13,0,0.162,1.2,0.927,202.7,49.82,5,940
2017,12,20,0,0,0,0,8,-6,166.41,0,0.162,1.3,0.938,198.8,49.37,5,940
2017,12,20,0,30,0,0,8,-6,163.04,0,0.162,1.3,0.935,198.8,49.36,5,940
2017,12,20,1,0,0,0,8,-6,158.23,0,0.162,1.4,0.932,197.6,48.62,5,940
2017,12,20,1,30,0,0,8,-6,152.74,0,0.162,1.4,0.916,197.6,52.19,5,940
2017,12,20,2,0,0,0,8,-7,146.93,0,0.162,1.4,0.9,198,51.17,5,940
2017,12,20,2,30,0,0,8,-7,140.97,0,0.162,1.4,0.884,198,51.16,4,940
2017,12,20,3,0,0,0,8,-7,134.94,0,0.162,1.4,0.868,197.3,49.88,4,940
2017,12,20,3,30,0,0,4,-7,128.89,0,0.162,1.4,0.86,197.3,53.56,4,940
2017,12,20,4,0,0,0,4,-7,122.86,0,0.162,1.4,0.853,196.4,52.19,4,940
2017,12,20,4,30,0,0,8,-7,116.87,0,0.162,1.4,0.844,196.4,52.18,3,940
2017,12,20,5,0,0,0,8,-7,110.96,0,0.162,1.5,0.835,194.5,51.07,3,940
2017,12,20,5,30,0,0,8,-8,105.15,0,0.162,1.5,0.808,194.5,51.06,3,940
2017,12,20,6,0,0,0,8,-8,99.47,0,0.162,1.6,0.783,192.4,50.32,3,940
2017,12,20,6,30,0,0,8,-8,93.95,0,0.162,1.8,0.759,192.4,50.31,3,940
2017,12,20,7,0,16,16,1,-8,88.63,0,0.162,2,0.736,191.4,46.32,4,940
2017,12,20,7,30,85,85,3,-8,83.56,4,0.162,3,0.724,191.4,40.2,6,940
2017,12,20,8,0,170,170,8,-8,78.78,4,0.162,4,0.712,194.3,32.25,9,940
2017,12,20,8,30,255,255,1,-8,74.35,0,0.162,5.1,0.707,194.3,30.12,11,940
2017,12,20,9,0,333,333,1,-8,70.36,0,0.162,6.2,0.702,196.4,25.45,13,940
2017,12,20,9,30,401,401,0,-8,66.87,0,0.162,7,0.705,196.4,22.28,14,940
2017,12,20,10,0,457,457,0,-9,63.97,0,0.162,7.8,0.708,205.4,18.72,16,940
2017,12,20,10,30,499,499,1,-9,61.75,0,0.162,8.2,0.73,205.4,18.7,17,940
2017,12,20,11,0,526,526,0,-9,60.29,0,0.162,8.6,0.752,211.2,18.02,18,940
2017,12,20,11,30,538,538,1,-9,59.63,0,0.162,8.9,0.775,211.2,18,18,940
2017,12,20,12,0,532,532,3,-8,59.82,4,0.162,9.3,0.798,215.9,18.13,18,930
2017,12,20,12,30,512,512,4,-8,60.83,4,0.162,9.6,0.824,215.9,18.12,18,930
2017,12,20,13,0,474,474,2,-7,62.64,4,0.162,10,0.851,219.3,19.89,18,930
2017,12,20,13,30,424,424,2,-7,65.16,4,0.162,10.2,0.901,219.3,19.88,18,930
2017,12,20,14,0,358,358,3,-4,68.33,4,0.162,10.4,0.951,224.5,23.67,18,930
2017,12,20,14,30,286,286,3,-4,72.05,4,0.162,10.4,0.971,224.5,25.22,17,930
2017,12,20,15,0,204,204,3,-1,76.25,4,0.162,10.4,0.992,232.1,33.76,16,930
2017,12,20,15,30,122,122,4,-1,80.84,4,0.162,10.5,0.957,232.1,38.46,15,930
2017,12,20,16,0,45,45,1,0,85.75,0,0.162,10.6,0.922,239.6,47.58,14,930
2017,12,20,16,30,0,0,3,0,90.94,0,0.162,10.5,0.853,239.6,50.87,12,930
2017,12,20,17,0,0,0,3,0,96.36,0,0.162,10.4,0.785,242,53.52,11,930
2017,12,20,17,30,0,0,3,0,101.95,0,0.162,9.1,0.762,242,57.29,10,930
2017,12,20,18,0,0,0,3,-2,107.69,1,0.162,7.8,0.739,247.8,51.88,9,930
2017,12,20,18,30,0,0,4,-2,113.55,0,0.162,6,0.748,247.8,55.61,8,930
2017,12,20,19,0,0,0,4,-5,119.49,0,0.162,4.2,0.757,284.8,43.22,8,930
2017,12,20,19,30,0,0,4,-5,125.5,0,0.162,5.2,0.714,284.8,46.35,7,940
2017,12,20,20,0,0,0,4,-7,131.55,0,0.162,6.3,0.671,327.5,39.71,7,940
2017,12,20,20,30,0,0,4,-7,137.6,0,0.162,6.1,0.615,327.5,42.6,6,940
2017,12,20,21,0,0,0,4,-8,143.61,0,0.162,5.9,0.56,339.6,42.69,6,940
2017,12,20,21,30,0,0,4,-8,149.51,0,0.162,5.1,0.525,339.6,45.85,5,940
2017,12,20,22,0,0,0,1,-9,155.21,0,0.162,4.4,0.491,333.6,42.91,4,940
2017,12,20,22,30,0,0,1,-9,160.46,0,0.162,4.5,0.47,333.6,42.92,4,940
2017,12,20,23,0,0,0,4,-10,164.77,0,0.162,4.6,0.45,325.3,39.16,4,940
2017,12,20,23,30,0,0,1,-10,167.12,0,0.162,4.7,0.434,325.3,42.08,3,940
2017,12,21,0,0,0,0,1,-11,166.45,0,0.162,4.9,0.418,323.8,38.15,3,940
2017,12,21,0,30,0,0,1,-11,163.11,0,0.162,4.9,0.409,323.8,41.02,3,940
2017,12,21,1,0,0,0,1,-12,158.32,1,0.162,4.9,0.401,323.4,39.25,3,940
2017,12,21,1,30,0,0,1,-12,152.84,0,0.162,4.9,0.399,323.4,39.25,2,940
2017,12,21,2,0,0,0,1,-12,147.04,0,0.162,5,0.397,323.7,39.76,2,940
2017,12,21,2,30,0,0,1,-12,141.07,0,0.162,5,0.394,323.7,39.76,2,940
2017,12,21,3,0,0,0,1,-11,135.04,0,0.162,5,0.392,324,40.35,2,940
2017,12,21,3,30,0,0,1,-11,128.99,0,0.162,5,0.38,324,40.35,2,940
2017,12,21,4,0,0,0,1,-12,122.96,0,0.162,5,0.368,326.3,39.77,2,940
2017,12,21,4,30,0,0,1,-12,116.97,0,0.162,4.9,0.347,326.3,39.79,2,940
2017,12,21,5,0,0,0,1,-12,111.06,0,0.162,4.9,0.327,329.6,38.08,2,940
2017,12,21,5,30,0,0,1,-12,105.25,0,0.162,4.8,0.31,329.6,38.09,1,940
2017,12,21,6,0,0,0,1,-13,99.57,0,0.162,4.7,0.294,332,36.39,1,940
2017,12,21,6,30,0,0,1,-13,94.05,0,0.162,5,0.296,332,36.4,1,940
2017,12,21,7,0,17,17,1,-13,88.72,0,0.162,5.3,0.298,333.1,35.44,2,940
2017,12,21,7,30,92,92,1,-13,83.64,1,0.162,6.1,0.317,333.1,32.98,3,940
2017,12,21,8,0,179,179,4,-13,78.86,4,0.162,6.9,0.337,341.6,30.33,4,940
2017,12,21,8,30,265,265,4,-13,74.43,1,0.162,7.2,0.362,341.6,28.26,5,940
2017,12,21,9,0,344,344,0,-13,70.42,0,0.162,7.5,0.388,351.2,25.82,6,940
2017,12,21,9,30,412,412,0,-13,66.92,0,0.162,7.5,0.412,351.2,25.82,6,940
2017,12,21,10,0,467,467,0,-13,64.01,0,0.162,7.5,0.437,355.1,23.92,7,940
2017,12,21,10,30,510,510,1,-13,61.78,0,0.162,7.5,0.454,355.1,22.31,8,940
2017,12,21,11,0,536,536,1,-13,60.31,0,0.162,7.5,0.473,357,20.79,9,940
2017,12,21,11,30,549,549,0,-14,59.64,0,0.162,7.4,0.481,357,20.78,9,940
2017,12,21,12,0,544,544,0,-14,59.81,1,0.162,7.4,0.49,357.5,20.44,10,940
2017,12,21,12,30,525,525,1,-14,60.81,0,0.162,7.2,0.486,357.5,20.44,10,940
2017,12,21,13,0,491,491,1,-14,62.6,1,0.162,7.1,0.483,359.1,18.48,10,940
2017,12,21,13,30,442,442,0,-14,65.12,0,0.162,6.8,0.47,359.1,18.48,10,940
2017,12,21,14,0,381,381,0,-15,68.28,0,0.162,6.6,0.457,1.9,17.56,10,940
2017,12,21,14,30,307,307,0,-15,71.99,0,0.162,5.9,0.441,1.9,18.8,9,940
2017,12,21,15,0,226,226,0,-15,76.18,0,0.162,5.3,0.425,3.4,17.8,9,940
2017,12,21,15,30,139,139,1,-15,80.76,0,0.162,3.8,0.408,3.4,20.44,7,940
2017,12,21,16,0,56,56,1,-16,85.67,0,0.162,2.4,0.391,359.3,22.49,6,940
2017,12,21,16,30,0,0,0,-16,90.85,0,0.162,2.2,0.372,359.3,24.16,5,940
2017,12,21,17,0,0,0,0,-16,96.27,0,0.162,2.1,0.354,353.7,23.15,4,940
2017,12,21,17,30,0,0,0,-16,101.86,0,0.162,2.1,0.337,353.7,24.88,3,940
2017,12,21,18,0,0,0,0,-17,107.6,0,0.162,2.2,0.322,351,23.99,3,940
2017,12,21,18,30,0,0,0,-17,113.45,0,0.162,2.3,0.313,351,25.79,2,940
2017,12,21,19,0,0,0,0,-17,119.4,0,0.162,2.4,0.305,350.1,25.17,2,940
2017,12,21,19,30,0,0,0,-17,125.4,0,0.162,2.5,0.303,350.1,25.18,2,940
2017,12,21,20,0,0,0,0,-17,131.45,0,0.162,2.6,0.302,352.3,25.12,2,950
2017,12,21,20,30,0,0,0,-17,137.5,0,0.162,2.7,0.307,352.3,25.12,2,950
2017,12,21,21,0,0,0,0,-17,143.51,0,0.162,2.8,0.313,353.8,25.73,2,950
2017,12,21,21,30,0,0,0,-17,149.42,0,0.162,2.9,0.321,353.8,25.73,1,950
2017,12,21,22,0,0,0,0,-16,155.12,0,0.162,3,0.33,355.6,27.05,1,950
2017,12,21,22,30,0,0,0,-16,160.38,0,0.162,3.1,0.341,355.6,27.05,1,950
2017,12,21,23,0,0,0,0,-16,164.71,0,0.162,3.2,0.353,356.6,28.58,1,950
2017,12,21,23,30,0,0,0,-16,167.11,0,0.162,3,0.371,356.6,28.58,1,950
2017,12,22,0,0,0,0,0,-15,166.49,0,0.162,2.9,0.39,354.6,32.06,1,950
2017,12,22,0,30,0,0,0,-15,163.18,0,0.162,2.7,0.415,354.6,32.06,0,950
2017,12,22,1,0,0,0,0,-15,158.4,0,0.162,2.5,0.441,354.3,33.1,0,950
2017,12,22,1,30,0,0,0,-15,152.93,0,0.162,2.4,0.467,354.3,33.11,0,950
2017,12,22,2,0,0,0,0,-14,147.13,0,0.162,2.4,0.494,356.1,34.12,0,950
2017,12,22,2,30,0,0,1,-14,141.17,0,0.162,2.3,0.516,356.1,34.13,0,950
2017,12,22,3,0,0,0,0,-14,135.14,0,0.162,2.3,0.538,354.5,35.06,0,950
2017,12,22,3,30,0,0,0,-14,129.09,0,0.162,2,0.554,354.5,35.06,0,950
2017,12,22,4,0,0,0,0,-14,123.06,0,0.162,1.9,0.571,357,35.8,0,950
2017,12,22,4,30,0,0,0,-14,117.07,0,0.162,1.8,0.578,357,35.8,0,950
2017,12,22,5,0,0,0,0,-14,111.16,0,0.162,1.7,0.586,359.1,39.08,0,950
2017,12,22,5,30,0,0,1,-14,105.34,0,0.162,1.6,0.59,359.1,39.09,0,950
2017,12,22,6,0,0,0,1,-14,99.66,0,0.162,1.5,0.594,0.6,39.35,0,950
2017,12,22,6,30,0,0,1,-14,94.13,0,0.162,1.4,0.602,0.6,36.57,0,950
2017,12,22,7,0,16,16,1,-13,88.8,0,0.162,1.3,0.611,2.1,34.11,1,950
2017,12,22,7,30,87,87,1,-13,83.72,0,0.162,2,0.625,2.1,31.74,2,950
2017,12,22,8,0,173,173,1,-14,78.93,0,0.162,2.8,0.639,13.1,29.48,4,950
2017,12,22,8,30,258,258,1,-13,74.49,0,0.162,2.9,0.65,13.1,27.46,5,950
2017,12,22,9,0,228,336,4,-14,70.48,0,0.162,3,0.662,20.9,24.7,6,950
2017,12,22,9,30,259,405,4,-14,66.97,0,0.162,2.6,0.668,20.9,23.03,7,950
2017,12,22,10,0,461,461,1,-14,64.05,0,0.162,2.3,0.674,27.9,20.59,8,950
2017,12,22,10,30,504,504,1,-14,61.81,0,0.162,2,0.677,27.9,19.22,9,950
2017,12,22,11,0,532,532,1,-15,60.32,0,0.162,1.8,0.681,33.2,16.81,10,950
2017,12,22,11,30,545,545,1,-15,59.64,0,0.162,1.3,0.693,33.2,15.71,11,950
2017,12,22,12,0,418,541,8,-16,59.79,0,0.162,0.9,0.705,25.3,13.45,12,950
2017,12,22,12,30,420,523,8,-16,60.78,0,0.162,0.7,0.716,25.3,13.44,12,950
2017,12,22,13,0,481,481,1,-17,62.56,0,0.162,0.6,0.728,160.9,11.73,13,950
2017,12,22,13,30,433,433,0,-17,65.07,0,0.162,0.9,0.727,160.9,11.73,13,950
2017,12,22,14,0,373,373,0,-18,68.21,0,0.162,1.3,0.727,159.7,11.32,13,950
2017,12,22,14,30,300,300,1,-18,71.92,0,0.162,1.2,0.72,159.7,12.1,12,950
2017,12,22,15,0,220,220,1,-17,76.1,0,0.162,1.1,0.713,147.2,13.39,11,950
2017,12,22,15,30,135,135,1,-17,80.68,0,0.162,1.1,0.716,147.2,15.34,9,950
2017,12,22,16,0,54,54,8,-17,85.58,4,0.162,1.1,0.72,148.3,17.78,7,950
2017,12,22,16,30,0,0,8,-17,90.76,0,0.162,1,0.736,148.3,19.07,7,950
2017,12,22,17,0,0,0,8,-17,96.17,0,0.162,1,0.752,165.1,19.08,7,950
2017,12,22,17,30,0,0,8,-17,101.76,0,0.162,0.8,0.774,165.1,19.08,6,950
2017,12,22,18,0,0,0,8,-17,107.5,0,0.162,0.6,0.797,193.7,19.08,6,950
2017,12,22,18,30,0,0,4,-17,113.35,0,0.162,0.5,0.817,193.7,19.08,6,950
2017,12,22,19,0,0,0,1,-17,119.29,0,0.162,0.4,0.837,227.2,18.97,6,950
2017,12,22,19,30,0,0,4,-17,125.3,0,0.162,0.3,0.847,227.2,18.97,6,950
2017,12,22,20,0,0,0,1,-17,131.34,0,0.162,0.2,0.858,291.9,19.02,6,950
2017,12,22,20,30,0,0,8,-17,137.39,0,0.162,0.3,0.869,291.9,20.41,5,950
2017,12,22,21,0,0,0,1,-17,143.4,0,0.162,0.5,0.881,12.2,20.55,5,950
2017,12,22,21,30,0,0,8,-17,149.32,0,0.162,0.7,0.898,12.2,22.06,5,950
2017,12,22,22,0,0,0,4,-17,155.02,0,0.162,0.9,0.916,17.2,22.32,5,950
2017,12,22,22,30,0,0,8,-17,160.29,0,0.162,1,0.942,17.2,22.32,4,950
2017,12,22,23,0,0,0,1,-17,164.64,0,0.162,1.2,0.968,9.1,22.43,4,950
2017,12,22,23,30,0,0,8,-17,167.08,0,0.162,1.1,0.978,9.1,22.43,4,950
2017,12,23,0,0,0,0,4,-17,166.51,0,0.162,1,0.988,13.2,22.37,4,950
2017,12,23,0,30,0,0,8,-17,163.25,0,0.162,1,0.985,13.2,22.37,4,950
2017,12,23,1,0,0,0,8,-17,158.48,0,0.162,1,0.982,25.4,22.51,4,950
2017,12,23,1,30,0,0,4,-17,153.02,0,0.162,1,0.971,25.4,24.18,3,950
2017,12,23,2,0,0,0,8,-17,147.22,0,0.162,1.1,0.961,14.9,24.26,3,950
2017,12,23,2,30,0,0,8,-17,141.27,0,0.162,1.1,0.945,14.9,24.26,3,950
2017,12,23,3,0,0,0,8,-17,135.24,0,0.162,1.1,0.929,11.1,24.3,3,950
2017,12,23,3,30,0,0,8,-17,129.18,0,0.162,1.1,0.915,11.1,24.3,3,950
2017,12,23,4,0,0,0,8,-17,123.15,0,0.162,1.2,0.902,359.7,24.27,3,950
2017,12,23,4,30,0,0,8,-17,117.16,0,0.162,1.1,0.888,359.7,24.27,3,950
2017,12,23,5,0,0,0,8,-17,111.25,0,0.162,1,0.875,350.1,24.09,3,950
2017,12,23,5,30,0,0,8,-17,105.43,0,0.162,1,0.864,350.1,24.09,3,950
2017,12,23,6,0,0,0,8,-17,99.75,0,0.162,1,0.854,337,23.82,3,950
2017,12,23,6,30,0,0,8,-17,94.22,0,0.162,0.9,0.846,337,23.82,3,950
2017,12,23,7,0,10,14,8,-17,88.88,4,0.162,0.9,0.838,329.2,21.96,4,950
2017,12,23,7,30,59,81,8,-17,83.8,4,0.162,1.1,0.835,329.2,20.45,5,950
2017,12,23,8,0,120,165,8,-17,79,4,0.162,1.3,0.833,331.1,19.09,6,950
2017,12,23,8,30,181,249,8,-17,74.55,4,0.162,1.1,0.835,331.1,17.81,7,950
2017,12,23,9,0,238,327,8,-17,70.53,0,0.162,1,0.838,354.8,16.41,9,950
